author,comment,likes,published_at
@gozalisadeli6301,"Bisa di percaya ngk ini omonganya si bebek kemaren banyak bohong terus 
Padahal harga minyak di Amerika rakyatnya keberatan katanya naik dan mahal berarti bohong ne",0,2026-04-14T23:56:56Z
@okta4976,"Lawan blokade AS pakai apa? Kapal Angkatan Laut Iran sudah berada dalam laut, kagak muncul muncul selamanya. Cuma ada kapal kapal nelayan kecil dan speedboat sementara armada Amerika di Samudra India dan Laut Arab. Satu satunya alat cuma Rudal. Tapi sampai sekarang tidak ada satupun kapal Angkatan Laut Amerika yang tenggelam😂 Atau pakai kapal selam Iran yang sudah tua tua dan ketinggalan teknologi. Sebagian mungkin sudah menyelam selamanya.",0,2026-04-14T23:47:56Z
@ImamKhasani-z8z,Apa arti bapak dunia kalau busuk licik buta,2,2026-04-14T23:39:18Z
@ATTHamdan-z2w,Klu sdah tewas bacot Donal bebek berhenti berbohong pendusta ndk pnya malu katanya negara super Pawer relita kalah prang melawan Irang,0,2026-04-14T23:29:49Z
@SondiOndi-d7o,"Sudah tua pikirannya kok maling dan merampok ,neraka jahanam tempatmu Donal dan setanyahu",0,2026-04-14T23:26:59Z
@Daseung01,"Terserah orang gila aja, ngeladenin orang gila mah JD sama gilanya",0,2026-04-14T23:21:18Z
@fais-g3l,Minyak colongan,0,2026-04-14T23:03:22Z
@siswantoiii570,"Amerika itu memang Perampok, Selat Hormuz itu milik Iran & Oman mau dikuasain....
Hancurkan Zionis IsraHell yang biadab terhadap Palestine dan Amerika yang arogan. Amerika dan Zionis IsraHell Pengecut… Bravo Iran",0,2026-04-14T22:52:04Z
@KomalaSartika,"Dasar si Trump rampok, memang selat Hormuz itu dia yg punya, ga punya malu kayanya utk menjadi segala macam cara dia lakukan, Semoga Allah membalas semua kejahatannya dgn setimpal.
Hayo Iran tetap semangat Krn Allah udah titipkan selat Hormuz kepada Iran",0,2026-04-14T22:46:41Z
@AyisahHamzah,Mereka takut kalau kita nyawit,1,2026-04-14T22:41:08Z
@ubahq,Janganpeercaya Tram dan israelminta  jeda perang itu siasat untuk menyusun perang ke depan sudah banyak xontohnya.,0,2026-04-14T22:31:05Z
@MaikelJonson-n9i,"Coba kawan"" kita pikir"" sekira Iran punya nuklir apa jdnya ya, ntah la, takutnya asal main tembak bahaya tuh",0,2026-04-14T22:05:55Z
@OTSUKAERIKA,HADEH AS BANYAK MINYAK KARENA CURI MINYAK VENEZUELA DENGAN MENANGKAP MADURO LALU JAJAH VENEZUELA DAN MERAMPAS SDA MINYAK VENEZUELA SEDANGKAN VENEZUELA MERUPAKAN PENGHASIL MINYAK TERBESAR DI DUNIA MAKANYA TRUMPET RAKUS INGIN KUASAI MINYAK VENEZUELA LALU GAZA DAN IRAN TAPI RENCANA TRUMPET CURI MINYAK DI TIMUR TENGAH TIDAK AKAN PERNAH BERHASIL KARENA IRAN SANGAT GARANG DAN KUAT TIDAK LEMAH SPRT VENEZUELA CAMKAN ITU TRUMPET!!!🤮😝,3,2026-04-14T22:00:31Z
@dogystyle-n3u,"setan serakah trum mau merampas hak hak Iran diselat hormus, jangan kasih kendor rudal rudal presisi siap meledakan kapal perang amerika",0,2026-04-14T21:47:02Z
@AdityaabiAditya-z4m,"Ksi hancur iran,selesai smuanya,karna iran membuat resah negara lain😊😊",0,2026-04-14T21:12:32Z
@BandaAceh112,Jgn tukur kerna tram gak waras lagi,0,2026-04-14T18:56:45Z
@ValenTino-g5q9w,Udah biasa video iran tidak bisa di verifikasi kejelasan nya. 😮😮,0,2026-04-14T18:50:51Z
@RosmainiAbdullah-o8j,Wajah sebenar pnjahat makin lame mkin trpancar....mereka senangtiasa mncari masalh....,2,2026-04-14T18:42:12Z
@belon81belon81,"Iran mungkin ade torpedo tandan, kapal selam AS bakal tenggelam selama lamanya",0,2026-04-14T18:32:18Z
@belon81belon81,Kena guna serentak dengan torpedo,0,2026-04-14T18:30:59Z
@bagaskoro78.V2,y,0,2026-04-14T18:25:02Z
@RACHANNELRohmadaini,Perang terus donAld bebek lucnut,0,2026-04-14T18:24:43Z
@budhisetiawan7602,"AS  langsung  hancurkan  rezim  iran  , tidak perlu  basa basi   dengan  rezim  teroris .

Hancurkan dan hapus  iran  dari  peta  dunia  .",0,2026-04-14T18:06:26Z
@socahelang9672,Indonesia sakti...,0,2026-04-14T17:59:44Z
@DaniAyit-z6x,BERDAMPAK DENGAN KORBAN KEMANUSIAAN PBB MEMBANTU DEMI PERDAMAAIAN KEMANUSIAAN OKE ❤❤❤❤❤,0,2026-04-14T17:57:18Z
@akandamaidihati,"Iran Siapkan rudal
Amerika siapkan jet siluman",1,2026-04-14T17:45:39Z
@laosmalumbantobing6910,Mati loh as& Israel akan mengeliminasi pemimpin Iran 😊😊😊pp,0,2026-04-14T17:44:47Z
@DaniAyit-z6x,PERDAMAIAN ITU INDAH INDONESIA ❤❤❤❤❤,1,2026-04-14T17:33:25Z
@royfayanto4536,Ciri orang munafik,0,2026-04-14T17:32:53Z
@CyberinDo-o4i,Makanya Soekarno pernah keluar dari PBB karena gak ada gunanya dan tidak ada kerjaannya.swis juga tidak masuk PBB normal saja malah jadi tempat netral perundingan,0,2026-04-14T17:27:51Z
@dotri3008,Mantap,0,2026-04-14T17:22:06Z
@Jeki-AR,Trum diala teroris debenarnya,0,2026-04-14T17:11:55Z
@lebahmadu2731,Iran Lancar ajer rudal pd AS…kena ingat siapa mulakan angkara..siapa yg menembak torpedo kapal tentera iran dilaut Sri Langka baru ni,0,2026-04-14T17:11:03Z
@SupriYanto-c6n,Allahuakbar allah bersama iran amin.,2,2026-04-14T17:06:30Z
@baharsigitputra,"1.Kalau menurut saya, Prabowo datang ke Rusia tujuannya mau minta tolong karena kapal minyak Indonesia tidak di beri akses di selat Hormus 2.masyarakat Indonesia mayoritas mendukung Indonesia kerja sama dengan Rusia ,tp Prabowo malah dekat dengan Amerika ( Prabowo cari empati masyarakat IND) 3.prabowo dengar isu mau di makjulkan dengan wakilnya,maka dia respek seolah mencari solusi dari aspirasi rakyatnya...😂",0,2026-04-14T16:52:41Z
@xxb4b4_yagaxx24,Trump kebanyakan bacot,0,2026-04-14T16:50:43Z
@SolehKartawijaya,Minyak AS lebih banyak dikarenakan hasil malak. Kalau rusia minyaknya murni hasil bumi negara sendiri,0,2026-04-14T16:41:11Z
@kalbarmelawi5680,Iran jangan mundur hancurkan kapal as,0,2026-04-14T16:37:15Z
@khalidalwalid007,Akhirnya nanti besok Amerika bakal dikeroyok oleh semua negara di dunia sebab bukan cuman Iran yg diganggu tapi semua negara di dunia.,0,2026-04-14T16:36:53Z
@khalidalwalid007,"AS banyak punya minyak karena didapet dari 'nyopet' minyak negara lain seperti Arab Saudi, Quwait, UEA bahkan Venezuela.",0,2026-04-14T16:35:40Z
@ahmedazinoda2893,prabowo pro amrik prabowo pro israel,0,2026-04-14T16:29:41Z
@harrychannel1491,Rezim Donal bebek harus di ganti,2,2026-04-14T16:28:25Z
@SlametAbangmet,As prampok minyak dunia,0,2026-04-14T16:26:54Z
@SlametAbangmet,"Amerika sudah kalah perang dengan Iran, dan Israel ko",0,2026-04-14T16:24:35Z
@SlametAbangmet,"Amerika presiden Dajjal, Fir'aun akan binasa",0,2026-04-14T16:22:50Z
@SlametAbangmet,Donald Trump pengecut,0,2026-04-14T16:21:09Z
@Johanes-p2p1t,"Amerika diberkati,tetaplah amerika dimampukan,menghadapi iblis iran.",0,2026-04-14T16:20:40Z
@SlametAbangmet,AS negaranya akan bangkrut,0,2026-04-14T16:17:19Z
@SlametAbangmet,"AS pengecut, tak berhak blokade selat Hormuz",0,2026-04-14T16:16:29Z
@foreveryoung-qi9lv,👍,0,2026-04-14T16:13:49Z
@egyokz,Klo cadangan minyaknya byk knp harga bensin di AS tinggi sampe rakyatnya teriak 😅,2,2026-04-14T16:08:49Z
@DarmoBiantoro,Mana berani blokade selat hormuz as paling di selat uea,0,2026-04-14T15:59:58Z
@upperarm884,Amerika sudah kalah...,0,2026-04-14T15:50:37Z
@NasriposMaria,Bikin malu bisanya cuma ancam. Buktikan dong rudalnya.,4,2026-04-14T15:40:48Z
@AnLbs-hr9kl,Donal bebek berubah jadi Bajak laut 😅😅😅,0,2026-04-14T15:20:46Z
@Zhio191,🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷,0,2026-04-14T15:18:01Z
@jokergunmal9748,Ayo kompak semua negara keroyok Israel Amerika 😂😂😂,0,2026-04-14T15:15:44Z
@jargonikgonik,Maklum sudah tua KLO ngomong asal njplak aj😅,0,2026-04-14T15:15:32Z
@herdin861,"Minyak venezuela di rampas,timur tengah mau di kuasai presiden serakah",0,2026-04-14T15:02:17Z
@AbdulRahmad-y5l,Truum sakit jiwa tidak lama lagi bakal mati karena peluru / penyakit,0,2026-04-14T15:01:54Z
@JokoSantoso-z7j,Dodol tramp seperti komentator bola.,0,2026-04-14T14:57:23Z
@opikmin8485,Mr. Halu..Penguasa dunia maya..ahlinya ahli..seng ada lawang...😅,0,2026-04-14T14:55:31Z
@dionzstia2605,"Iran melawan penjajah 
Yg dzolim",0,2026-04-14T14:41:28Z
@joni-qn1bj,Semoga kehancuran bagi AS,0,2026-04-14T14:38:18Z
@GagakWokeollowv,Pak mustahip  yg kamu bicara kan hanya pemikiran anda aja,0,2026-04-14T14:37:16Z
@H-sanger,Dukungan warga Iran koar koar doang. Mau lawan pake batang pisang? Militer Iran Uda lumpu?.,0,2026-04-14T14:30:15Z
@AnifKhusniati,Trum pembohong,0,2026-04-14T14:24:31Z
@danikurnia3833,Dasar SIPIKUN... kl banyak ga bakal krisis minyak di kampungmu bebek,0,2026-04-14T14:19:16Z
@RAHMAT-ch7tq,Lanjutmercun iran vs mercun As .,0,2026-04-14T14:16:24Z
@Syafran-l9l,Udah sableng kau ciken uot,0,2026-04-14T14:11:48Z
@SuwungNyoto-i9r5v,Donald drum..bnar amrik banyak minyak..dari ngra konokene😂,0,2026-04-14T14:07:40Z
@MbaSari-n6e,"Lha minyak,y LBH byk dr Rusia kok msh ngrebot2 pnghasilan Iran,,mstress berat tu aku aki",0,2026-04-14T14:07:15Z
@MbaSari-n6e,"Si trams ini kyk org stress,,kyk anak2 bermusuhan kliatan dengki dan seraksh",10,2026-04-14T14:04:59Z
@IvanderRaja,"mana berani iran menembak kapal perang AS, bisq hqncur negara irqn 🤣🤣🤣mantap AS memblokade sekat Hormuz , biar makin sulit iran menjual minyaknya dan akan runtuh ekonomi mereka dan rusak minyaknya, 🤣🤣🤣",0,2026-04-14T14:03:36Z
@Yamin-p3h,Omong kosong sda terjadi perang tidak ada alasan untuk saling menembak iran itu ngomong besar kaya konoha,0,2026-04-14T13:57:20Z
@Tasbit09,si donal bebek bohongnya ga tanggung tanggung....,0,2026-04-14T13:46:09Z
@Kucingoyen9494,Pembual,0,2026-04-14T13:43:28Z
@sukarnorisdianto6211,"OMONGAN KERA PIKUN, CUMA YANG TOLOL YG PERCAYA",0,2026-04-14T13:36:14Z
@PutraTunggal-t8f7s,intinya tram ingin memiliki hormus yg menguntungkan as,5,2026-04-14T13:27:25Z
@HakimBalindo,"AMERIKA ADALAH PERAMPOK.. .. DAN PENJAJAH  MODERN... 
Israil anak Amerika... Wkwkwkwk
Penjajah penjajah penjajah wkwkwkw bangsa penjajah negara peramok sumber daya alam negara lain wkwkwkwk",0,2026-04-14T13:25:17Z
@LudiawatiLudiawati,"Trump sepertix sdh tdk waras, suka mengarang cerita, Trump kykx tidak cocok jdi president AS, tpi cocokx jdi pengarang cerita atau Novel.",0,2026-04-14T13:23:57Z
@DapotParulian-o3c6c,Yg penting fakta. Jng iran banyak bacot gertak,0,2026-04-14T13:22:01Z
@NengahDarma-p4v,Kalau jalur dunia ditutup beginilah jadinya. Mestinya semua negara berperan bukan hanya Amerika saja yg mengatasi permasalahan,0,2026-04-14T13:17:46Z
@Suwarni-n6f,Amerika punya presiden gak waras presiden ngawor Donal Trump perlu di aktifkan dirumah sakit gila,0,2026-04-14T13:16:05Z
@SuyantoBayu-z1z,Usir dubes negara agresor biadab amirica dari Indonesia,0,2026-04-14T13:13:14Z
@OlisSona,mungkin as nntinya klo blokade mewek tooo😂,0,2026-04-14T13:10:28Z
@SuyantoBayu-z1z,Musnahkan pasukan iblis agresor biadab zionis setan nyabu setan Trump kirim ke neraka,0,2026-04-14T13:09:12Z
@SulistyoKunciran-z4c,TNI dari pada jadinsasaran Israeldi gaza bantu Iran serang isrel,0,2026-04-14T13:01:51Z
@SulistyoKunciran-z4c,Tangkap Netanyahu dan Trump telanjangin arak di selat Hormuz,0,2026-04-14T12:59:29Z
@PutraTunggal-t8f7s,As perampok,0,2026-04-14T12:57:06Z
@sigitwin8,"Iran pun mau di gulingkan..buat rebut minyaknya..
Selat hormus kekuasaan negara iran..amerika siapa mau blok ade ..emang itu selat ada di negaranya",0,2026-04-14T12:43:14Z
@sigitwin8,"Intinya itu ...minyak 
Amerika mau menguasai minyak seluruh negara..
Pertanyaannya ..siapa perampok sebenernya ..
Irak di gulingkan buat amerika rebut minyaknya",0,2026-04-14T12:41:16Z
@TengAtengg,Allahuakbar Allahuakbar Allahuakbar 🤲🚀💥💪,13,2026-04-14T12:31:29Z
@BugelSahaja,Asumsi kau Donal bebek,0,2026-04-14T12:17:15Z
@MutiaraRegar,Rudal trus jangan kasih ampun😅😅😅,4,2026-04-14T12:14:30Z
@AgusTaat-g1p,Mampus kau iran bukan  kau sj yg bisa blokade selat hormoz skr as yg blokade selat hormoz yg bagus tolong as rudal laut hormoz dgn rudal 10 ton,0,2026-04-14T12:11:10Z
@pakmul2739,Cepat turunkan Donal bebek,0,2026-04-14T12:10:10Z
@Entin-e5c,Yang paling bodoh kenapa masih mau membeli dari as,4,2026-04-14T12:05:09Z
@MutiaraRegar,Rudal trus,0,2026-04-14T12:05:05Z
@Entin-e5c,Sudah tau tram ....kenapa semua negara tak bisa mengelak nya,2,2026-04-14T12:01:35Z
@DominggaskafiarDimara,Blokade AS di slt Hormuz agar kapal' tengker JK  jangan lolos,0,2026-04-14T11:57:15Z
@ahmadsutiyo4985,Lindungi iran beserta rakyatnya  Aamiin,0,2026-04-14T11:56:52Z
@DoniariantoDoniarianto,hancurkan listrik ira,0,2026-04-14T11:53:16Z
@PutuNuaba-g1b7l,Singaraja bali,1,2026-04-14T11:52:01Z
@indrapadmanegara3096,Negara nya minyak naik dan tentara nya banyak mati.  Itu manusia hebat banyak dusta dan banyak...,5,2026-04-14T11:49:22Z
@aswindoalmorrocco5330,"Memang reputasi negara Adidaya sudah jatuh serendah rendahnya. Buka selat hormuz saja tidak bisa, kok ikutan memblokade di depan Selat Hormuz coba buka selat hormuz kalau berani",0,2026-04-14T11:49:16Z
@ahmadsutiyo4985,Dasar trump. Semoga cepat dapat azab,0,2026-04-14T11:48:34Z
@YesiSondari,pasukan mbg siap bantu,1,2026-04-14T11:46:09Z
@misaraki-w5h,"Kok mao rebut kilang minyak ira ., katanya as banyak minyaknya .",0,2026-04-14T11:43:46Z
@supriyadipakpahan2946,"Sama sama blokade selat hormus, berarti ngak ada yang keluar dong atau masuk dari selat hormus,,",1,2026-04-14T11:39:27Z
@SugiantoNgurawan-w9t,Bravo Iran,0,2026-04-14T11:35:47Z
@Nadeefanaura15,"memang AS dan israel menjajah irak iran dan palestina termasuk libanon tujuan sebenarnya ingin menguasai timur tengah karena minyak,tapi tidak semua negara""islam bisa dikuasai.",0,2026-04-14T11:34:06Z
@belon81belon81,"Siapa nak sokong ekonomi AS Isrewel, bolehlah beli minyak AS",0,2026-04-14T11:33:11Z
@buildsimplee,"Jngn sepelekan peristiwa di negri jauh di sana. 😌

# belajar dari wabah covid dilu. Yg jauh di negri sana.",0,2026-04-14T11:31:35Z
@belon81belon81,AS bakal bangkrap apabila diboikot,0,2026-04-14T11:31:35Z
@Shaor-h7w,Why is Donald Trump so disgusting?,0,2026-04-14T11:31:19Z
@belon81belon81,"Singapore bolehlah beli minyak AS😂. Kata orang, jauh perjalanan, luas pandangan😅",0,2026-04-14T11:28:25Z
@LaeliyahLaeliyah-z5n,Penjahat tramp perlu di bawakan algojo.,0,2026-04-14T11:27:15Z
@TasdikDik-v4c,"Jangan malu malu bikin kelama an, mau perang, apa mau pamer kekuatan😂",3,2026-04-14T11:25:48Z
@belon81belon81,China pembeli terbesar,0,2026-04-14T11:25:06Z
@Rena356,"Kalo AS blokade selat Hormuz,,itu ibarat gol bunuh diri",13,2026-04-14T11:24:53Z
@belon81belon81,AS nak kacau china,0,2026-04-14T11:24:51Z
@belon81belon81,"Kos perjalanan lagi, berganda",1,2026-04-14T11:23:10Z
@belon81belon81,Pelabuhan mahal😂,1,2026-04-14T11:22:42Z
@BorekAbdul,"Perang bumi hangus ,seperti hirosima dan Nagasaki supaya cepat selesai.",0,2026-04-14T11:22:06Z
@belon81belon81,Minyak as mahal😂,0,2026-04-14T11:20:37Z
@adiecahngawiae9954,"Hancurkan kapal kapal USA dan isriwil dan sekutunya,,,yg nekad masuk selat Hormuz",0,2026-04-14T11:15:16Z
@chetluch2810wong-ct9ji,Sombong Skali si donalbebek.. !! Jk Tuhan Sudh murka maka yg kau banggakan bisa hilang.,5,2026-04-14T11:14:02Z
@idrissampit7264,America itu selalu bikin rusak keamanan dunia krn suka merampok kekayaan negara lain .,0,2026-04-14T11:09:49Z
@Sukamto-y3f,Pengeyel yg membuat resah dunia patut di musuhi atau dimusnahkan.,2,2026-04-14T10:55:42Z
@arilestari453,"Adil kan kalo AS bom istana or pemerintahan Iran, IRAN balas bom pemerintahan AS, Pemimpin IRAN mati, pemimpin lawan harus mati... biar damai dunia tidak ada donal bebek",0,2026-04-14T10:49:09Z
@AlanKenzo-i1x,Tram sinting,0,2026-04-14T10:45:27Z
@LazarusDef,"Whau sementara bersih tegang antara Iran dan Amerika , maka sangat berpeluang bagi Israel membuat Iran merana dan kembali bisah cengeng minta bantuan cina dan Uni Soviet yg tdk kunjung tiba, ayooo Israel sikat sajah dengan strategi yg jitu , jadikan Iran lari pontang panting dan menderita seumur hidup, . .gasss dong Israel.",0,2026-04-14T10:43:04Z
@arilestari453,"China, Rusia, Eropa... bersatu hukum AS. Sudah jelas AS melanggar hukum internasional. PBB ngak punya power, ..",0,2026-04-14T10:38:56Z
@AlAmris-l9o,AS TDK bisa dipercaya!!,0,2026-04-14T10:37:35Z
@gmfd7290,😂Om Trump sdh gk usah pakai lama langsung ratakan Iran agar Iran tidak lg sebar berita tipu tipu😂,2,2026-04-14T10:30:56Z
@arilestari453,Siapa kamu AS ngurusi wilayah Timur Tengah.,0,2026-04-14T10:23:12Z
@arilestari453,"Ayoo RUSIA, CHINA, KORUT BANTU IRAN... HANCURKAN ZIONIS N NEGARA SOK ADIDAYA",0,2026-04-14T10:21:53Z
@AlyaPonsel-j5m,Ini dunia mmbngun apa dunia perang bnyak tuan boos yg cerdas kok saling perang gimana ini,2,2026-04-14T10:15:52Z
@EkoGeneng-ci8pw,"IRAN JANGAN LENGAH LANGSUNG HANCURKAN RUDAL DENGAN KEKUATAN LEBIH BESAR,JANGAN SAMPAI TERRIPU LAGI",0,2026-04-14T10:11:21Z
@DedySopyan-g1j,Amerika penjahat,0,2026-04-14T10:09:37Z
@UjangKoswara-r6m,Jng banyak bicara mari buktikan Amerika muslim tida gentar se cuilpun,0,2026-04-14T09:55:01Z
@EddysusantoSanto-q8t,IRAN HARUS CEPAT MERESPON JANGAN TUNGGU LAMA HAJAR  DENGAN SKALA BESAR KL IRAM GK ADA TINDAKAN IRAN DI SNGGAP KALAH ... INGAT ITU ...!!!,0,2026-04-14T09:53:55Z
@UjangKoswara-r6m,Sejengkal pun jng kasih kendor karna yg menentukan allah yakin,13,2026-04-14T09:50:12Z
@tulussimanjuntak6822,lawan dong dgn tehnologi perang..masa pakai orang blokade...pimpinan irak otak dimana.???,0,2026-04-14T09:48:07Z
@tulussimanjuntak6822,blokade  pake orang..kebiasaan negara jahat,2,2026-04-14T09:47:12Z
@tulussimanjuntak6822,Iran ..akan musnah,1,2026-04-14T09:45:55Z
@EddysusantoSanto-q8t,HAHAR ...!!! HABISIN IRAN JANGAN DIAM ... ITU PERAIRAN IRAN AS GK BERHAK KL AS BEKAT KITA SERANG GK ADA CERITA ...!!!,0,2026-04-14T09:43:57Z
@eggyhidwar3659,"Iran itu pemilik Selat Hormuz, AS iri iya juga mau tapi ga kuat lawan iran jadi mereka mengusir langganan/pembeli minyak Iran alhasil nanti AS jadi bulan bulanan negara yang langganan/ pembeli minyak iran  dan perang terpusat pada AS vs seluruh negara😂",0,2026-04-14T09:40:48Z
@timotiusdjumari4032,Iran hanya ngibuuuul,1,2026-04-14T09:39:53Z
@alyasyamsiyah-v4c,"menurut saya serang aja Amerika,supaya aman",0,2026-04-14T09:31:22Z
@InggilLegowo,Tramp serakah,0,2026-04-14T09:29:34Z
@AntoniusTato-b2d,Saya yakin AS pasti menag,1,2026-04-14T09:28:35Z
@PolmanParuliandamanik,"Sisa-sisa rezim hanya bertahan hidup, dan akan miskin akibad selat Hormuz di blokade AS.",0,2026-04-14T09:25:44Z
@AsngadiAsngadi-o9v,Embelgedes trump keok,0,2026-04-14T09:20:50Z
@laodemuslihinmachmud,"Hancurkan negara isrewel, bravo iran",0,2026-04-14T09:13:45Z
@emedioteam9681,Dasar anak dajjal jauh² mau cari untung dari penguasaan wilayah negara timur tengah. Kalau bukan rampok ya begal.,0,2026-04-14T09:12:26Z
@andisanjaya943,"Oten kebanyakan gabusss, berani keroyokan,trump nama anjing di amerika",0,2026-04-14T09:11:08Z
@andisanjaya943,"Oten kebanyakan gabusss, berani keroyokan,trump nama anjing di amerika",0,2026-04-14T09:10:51Z
@Mulyadiyadi-k6x,"waoooo jadi Bajak Laut ternyata,,diusir Iran dari hormus😂😂😂😂😂",11,2026-04-14T09:09:46Z
@LincolnLoudShaer,Tembak ajah... koq masih woro-woro,0,2026-04-14T09:05:26Z
@Creators221,Lah bukannya perang? Tembak aja lalu kita penonton makan kacang sambil nonton. Jangan Panas!,3,2026-04-14T09:04:37Z
@AnnoFernandez-re8hr,"Ketimbang cman koar2 masing2 pihak menyatakan unggul dri yg lain, mndingan biarkan sja perang terbuka berlanjut, agr ketahuan siapa sbenarnya yg keluar mnjadi pemenang. ayo setuju gx warga konoha?",0,2026-04-14T09:01:22Z
@YostanBaddu,Saya yakin Amerika akan blokade sepenuhnya selat hormos.,2,2026-04-14T08:58:03Z
@inspirasihitam264,CADANGAN MINYAK HASIL MERAMPOK DARI VENEZUELA...!!!! TRUMP TERORIS DUNIA,0,2026-04-14T08:56:02Z
@askarillah2155,Donalbebek harus menanggung akibat semuanya bukan rakyatnya.. Rakyat AS ingin aman tentram,19,2026-04-14T08:45:47Z
@askarillah2155,Si donalbebek mah mimpi,1,2026-04-14T08:44:39Z
@DedySupriyanto-w4p,Emng udh paling cocok sirewel perampok tanah si Donal trompet perampok minyak🤦🤦🤦🤦 bravo iran❤❤❤,28,2026-04-14T08:43:02Z
@biawakrusa,Sudahlah.. saya tidak mendukung siapapun.  Baiknya benahi dulu Negaramu. Amerika itu bukan lawanmu. Bukannya bilang amerika hebat. Tapi itulah reel.,0,2026-04-14T08:41:45Z
@AmienFauzie-p4w,Omong tok,0,2026-04-14T08:34:49Z
@mafudheluth4105,Oarang gilaaa Donal kwek,6,2026-04-14T08:33:06Z
@AdrianSaputraAde.009,ˣ ᵇᵍ,0,2026-04-14T08:31:00Z
@Mr.Noor-v3t,"katanya amerika negara kaya, kalo tidak bisa lewat selat hormuz ya cari alternatif jalan yang lain, selat itu kan hak kedaulatan wilayah iran, ngapain mau blokade segala.....geli mennn",8,2026-04-14T08:30:28Z
@jantoduri3138,Safu jagad itu hormus.....bom infrastruktur kelistrikan Iran .....,0,2026-04-14T08:27:26Z
@mustopasetia2603,"Selat hormoz itu. Masuk kewilayah negara mana
Coba dijelaskan
Dan america ko ada di balik semua nya. Seakan selat hormooz itu milik nya... buseet luuuu",0,2026-04-14T08:16:27Z
@kurniarudianto4513,Indonesia pasang wajah 2.,4,2026-04-14T08:13:10Z
@Myonandarkwkw,Siapapun pendukung iran d konoha!!.. Ingat cuman AS lah satu2xa raja perang d dunia kkkkkkkkkk tp kalo raja HALU..KONOHA d jamin juaraxa .kwkwkwkw apa lagi media2 conoha bs d biland Fewaxa hallu!! luarbinada bukan...lo urusan halalu semua pengargaan bakal di borong sama KONOHA....q1q1q1q1q1q1,1,2026-04-14T07:52:17Z
